difficulty	halflife	p_recall	delta_t	reps	lapses	last_date	due_date	r_history	t_history	p_history	state	cost
2	19.6103	0.9653	1	1	1	89	94	0,1,1,0,1	0,1,5,24,1	0.78,0.83,0.85,0.84,0.91	[19.610326150741564, 4]	5
5	60.9875	0.9341	6	2	1	83	95	0,1,1,1,0,1,1	0,1,2,5,10,2,5	0.61,0.68,0.89,0.90,0.91,0.84,0.87	[60.987512840503065, 7]	7
5	125.7167	0.9055	18	2	0	71	106	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
5	53.2994	0.9617	3	2	2	86	97	0,0,1,1,1,0,1,1	0,1,1,2,5,12,2,5	0.61,0.68,0.62,0.87,0.88,0.88,0.82,0.85	[53.29941831428363, 9]	9
2	378.2559	0.9945	3	2	0	86	446	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
4	126.0238	0.8958	20	2	0	69	100	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
4	114.2232	0.9701	5	3	1	84	116	0,1,1,0,1,1,1	0,1,3,8,1,3,10	0.66,0.73,0.86,0.89,0.90,0.88,0.85	[114.22319372162974, 6]	7
6	195.2957	0.9789	6	3	0	83	111	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
6	195.2957	0.9789	6	3	0	83	111	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
3	104.6503	0.853	24	1	0	65	93	1,1	0,7	0.72,0.84	[104.65027833462295, 3]	1
2	374.8187	0.9982	1	3	0	88	448	0,1,1,1	0,1,5,24	0.78,0.83,0.85,0.84	[374.81870014267787, 2]	3
4	126.0238	0.8958	20	2	0	69	100	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
9	151.5548	0.9954	1	4	1	88	134	0,1,0,1,1,1,1	0,1,1,1,3,7,17	0.39,0.48,0.92,0.81,0.82,0.85,0.84	[151.5548191619811, 11]	7
4	126.0238	0.8958	20	2	0	69	100	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
6	142.9296	0.9619	8	4	1	81	118	0,0,1,1,1,1	0,1,1,2,6,13	0.55,0.62,0.58,0.86,0.84,0.87	[142.9296155188369, 8]	6
8	155.3731	0.9649	8	3	0	81	122	1,1,1,1	0,2,7,14	0.44,0.88,0.83,0.87	[155.37313831332932, 8]	3
4	114.9214	0.9302	12	4	2	77	109	0,0,0,1,1,1,1	0,1,1,1,3,4,9	0.66,0.73,0.65,0.60,0.80,0.92,0.90	[114.92141446741685, 8]	8
4	126.0238	0.8958	20	2	0	69	100	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
8	50.9417	0.9342	5	2	1	89	96	0,1,1,1,0,1,1	0,1,2,7,14,2,5	0.44,0.53,0.85,0.82,0.87,0.82,0.85	[50.94168531182872, 10]	7
8	153.5745	0.9689	7	4	0	82	123	0,1,1,1,1	0,1,2,7,14	0.44,0.53,0.85,0.82,0.87	[153.5744505018686, 8]	4
10	144.4626	0.9952	1	4	1	88	108	1,0,1,1,1,1	0,2,1,3,7,17	0.34,0.84,0.79,0.81,0.84,0.83	[144.46260281998332, 12]	6
2	114.482	0.9187	14	3	1	75	97	1,0,1,1,1	0,6,1,4,6	0.78,0.89,0.89,0.86,0.93	[114.48199273275321, 4]	5
4	126.0238	0.8958	20	2	0	69	100	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
9	77.0656	0.9822	2	4	2	87	107	0,1,1,1,0,0,1,1,1,1	0,1,1,3,9,1,1,2,3,8	0.39,0.48,0.92,0.88,0.84,0.87,0.76,0.86,0.91,0.86	[77.0655789722522, 13]	11
3	139.0217	0.9096	19	3	0	70	95	0,1,1,1	0,1,3,8	0.72,0.78,0.88,0.90	[139.02167773768446, 3]	3
4	119.6286	0.8958	19	3	0	70	102	0,1,1,1	0,1,3,8	0.66,0.73,0.86,0.89	[119.62856354447158, 4]	3
10	72.5025	0.8664	15	4	2	74	93	0,0,0,1,1,1,1	0,1,1,1,2,4,7	0.34,0.43,0.47,0.49,0.81,0.86,0.88	[72.50245722271869, 14]	8
10	112.9797	0.9818	3	5	3	86	105	0,0,0,0,1,1,1,1,1	0,1,1,1,1,1,3,7,13	0.34,0.43,0.47,0.49,0.50,0.89,0.84,0.84,0.86	[112.97973815682619, 16]	11
4	126.0238	0.8958	20	2	0	69	100	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
7	162.0558	0.9622	9	3	0	80	116	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
5	90.1081	0.9549	6	4	4	83	96	1,0,0,1,0,0,1,1,1,1	0,3,1,1,2,1,1,2,4,10	0.61,0.89,0.85,0.75,0.87,0.81,0.71,0.85,0.87,0.85	[90.10810174240017, 13]	13
6	142.9296	0.9619	8	4	1	81	118	0,0,1,1,1,1	0,1,1,2,6,13	0.55,0.62,0.58,0.86,0.84,0.87	[142.9296155188369, 8]	6
4	126.0238	0.8958	20	2	0	69	100	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
4	126.0238	0.8958	20	2	0	69	100	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
8	80.2001	0.966	4	4	3	85	102	0,0,0,1,1,0,1,1,1,1	0,1,1,1,2,6,1,2,5,7	0.44,0.53,0.52,0.52,0.83,0.81,0.84,0.87,0.85,0.90	[80.2001099203171, 14]	12
5	111.37	0.9876	2	3	1	87	100	1,1,0,1,1,1	0,3,10,1,3,11	0.61,0.89,0.86,0.89,0.87,0.82	[111.36999691883223, 7]	6
2	378.2559	0.9963	2	2	0	87	447	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
6	195.2957	0.9859	4	3	0	85	113	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
6	50.0122	0.8468	12	3	2	77	92	0,0,1,1,0,1,1,1	0,1,1,2,6,1,2,4	0.55,0.62,0.58,0.86,0.84,0.86,0.89,0.90	[50.012225126921784, 10]	9
6	178.0249	0.9807	5	4	0	84	115	0,1,1,1,1	0,1,2,5,16	0.55,0.62,0.88,0.89,0.85	[178.02493485261635, 6]	4
7	162.0558	0.9705	7	3	0	82	118	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
6	117.129	0.9594	7	4	2	82	94	0,0,0,1,1,1,1	0,1,1,1,2,5,12	0.55,0.62,0.58,0.56,0.84,0.85,0.85	[117.1289923758555, 10]	8
10	59.6819	0.8904	10	4	6	79	92	0,0,0,0,0,0,0,1,1,1,1	0,1,1,1,1,1,1,1,2,3,7	0.34,0.43,0.47,0.49,0.50,0.50,0.50,0.50,0.79,0.88,0.85	[59.68185140732672, 18]	16
5	125.7167	0.9156	16	2	0	73	108	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
7	162.0558	0.9705	7	3	0	82	118	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
5	122.538	0.9504	9	3	1	80	116	1,0,1,1,1	0,3,1,4,12	0.61,0.89,0.85,0.81,0.83	[122.53804498211346, 7]	5
4	119.6286	0.9062	17	3	0	72	104	0,1,1,1	0,1,3,8	0.66,0.73,0.86,0.89	[119.62856354447158, 4]	3
7	4.3599	0.4516	5	0	2	89	90	1,1,1,0,1,0	0,3,6,13,2,5	0.49,0.85,0.89,0.89,0.83,0.85	[4.359922226738682, 11]	7
8	153.5745	0.9777	5	4	0	84	125	0,1,1,1,1	0,1,2,7,14	0.44,0.53,0.85,0.82,0.87	[153.5744505018686, 8]	4
8	153.5745	0.9777	5	4	0	84	125	0,1,1,1,1	0,1,2,7,14	0.44,0.53,0.85,0.82,0.87	[153.5744505018686, 8]	4
5	141.2259	0.9615	8	4	1	81	114	0,0,1,1,1,1	0,1,1,2,5,12	0.61,0.68,0.62,0.87,0.88,0.88	[141.22594845268947, 7]	6
5	162.5531	0.9873	3	4	1	86	116	0,1,0,1,1,1,1	0,1,2,1,3,7,12	0.61,0.68,0.89,0.84,0.85,0.87,0.91	[162.55311806520353, 7]	7
6	195.2957	0.9859	4	3	0	85	113	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
4	126.0238	0.9057	18	2	0	71	102	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
6	195.2957	0.9859	4	3	0	85	113	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
7	162.0558	0.9705	7	3	0	82	118	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
8	55.5881	0.8718	11	3	2	78	92	0,0,1,1,0,1,1,1	0,1,1,2,5,1,2,6	0.44,0.53,0.52,0.84,0.85,0.85,0.88,0.84	[55.588110468034166, 12]	9
2	378.2559	0.9982	1	2	0	88	448	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
10	102.1971	0.9156	13	3	0	76	95	1,1,1,1	0,2,5,9	0.34,0.84,0.85,0.89	[102.19711198433275, 10]	3
5	125.7167	0.9156	16	2	0	73	108	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
5	125.7167	0.9156	16	2	0	73	108	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
5	125.7167	0.9156	16	2	0	73	108	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
9	68.2731	0.97	3	4	4	86	103	1,0,1,0,0,1,1,0,1,1,1,1	0,2,1,3,1,1,1,3,1,2,3,8	0.39,0.86,0.80,0.82,0.80,0.69,0.91,0.86,0.82,0.86,0.90,0.85	[68.27308027439071, 17]	15
7	162.0558	0.9705	7	3	0	82	118	1,1,1,1	0,3,6,13	0.49,0.85,0.89,0.89	[162.05583430059056, 7]	3
6	59.0787	0.8998	9	3	2	80	94	1,1,0,0,1,1,1	0,3,6,2,1,2,6	0.55,0.87,0.90,0.80,0.76,0.87,0.84	[59.078707286012154, 10]	8
8	16.8323	0.9597	1	1	4	88	91	0,0,0,1,1,0,1,1,1,0,1	0,1,1,1,2,6,1,2,5,7,2	0.44,0.53,0.52,0.52,0.83,0.81,0.84,0.87,0.85,0.90,0.80	[16.8322667737058, 16]	14
4	126.0238	0.9057	18	2	0	71	102	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
9	103.1591	0.9102	14	3	0	75	92	1,1,1,1	0,2,5,8	0.39,0.86,0.86,0.91	[103.15913383889614, 9]	3
6	195.2957	0.9859	4	3	0	85	113	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
6	36.7502	0.9813	1	2	1	88	94	0,1,1,1,0,1,1	0,1,2,5,16,1,3	0.55,0.62,0.88,0.89,0.85,0.90,0.87	[36.75024364046797, 8]	7
2	378.2559	0.9982	1	2	0	88	448	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
7	170.3335	0.9839	4	4	0	85	120	0,1,1,1,1	0,1,2,6,16	0.49,0.57,0.87,0.85,0.85	[170.333507128377, 7]	4
6	178.0249	0.9807	5	4	0	84	115	0,1,1,1,1	0,1,2,5,16	0.55,0.62,0.88,0.89,0.85	[178.02493485261635, 6]	4
4	126.0238	0.9057	18	2	0	71	102	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
6	161.7106	0.9957	1	4	1	88	121	1,0,1,1,1,1	0,3,1,2,6,16	0.55,0.87,0.84,0.89,0.86,0.85	[161.71063617269795, 8]	6
1	378.4602	0.9837	9	3	0	80	440	0,1,1,1	0,1,4,15	0.86,0.88,0.91,0.91	[378.46015578859345, 1]	3
10	85.7627	0.8858	15	4	0	74	90	0,1,1,1,1	0,1,2,4,7	0.34,0.43,0.83,0.88,0.90	[85.76273244141555, 10]	4
7	70.1426	0.897	11	4	4	78	92	0,0,0,0,0,1,1,1,1	0,1,1,1,1,1,2,4,7	0.49,0.57,0.55,0.54,0.53,0.52,0.81,0.85,0.88	[70.1425946874732, 15]	12
5	118.6492	0.9543	8	4	2	81	118	0,0,0,1,1,1,1	0,1,1,1,2,5,11	0.61,0.68,0.62,0.58,0.85,0.86,0.87	[118.64915540462458, 9]	8
7	47.2573	0.9293	5	3	3	84	90	0,0,1,1,1,0,0,1,1,1	0,1,1,2,4,6,2,1,2,5	0.49,0.57,0.55,0.85,0.89,0.92,0.81,0.77,0.86,0.85	[47.257338753442134, 13]	12
10	72.5025	0.8831	13	4	2	76	95	0,0,0,1,1,1,1	0,1,1,1,2,4,7	0.34,0.43,0.47,0.49,0.81,0.86,0.88	[72.50245722271869, 14]	8
5	125.7167	0.9156	16	2	0	73	108	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
1	378.4996	0.9801	11	2	0	78	438	1,1,1	0,4,14	0.86,0.95,0.93	[378.4995647708584, 1]	2
4	92.4177	0.9418	8	4	3	81	92	0,1,0,0,0,1,1,1,1	0,1,3,1,1,1,2,4,8	0.66,0.73,0.86,0.84,0.73,0.65,0.85,0.88,0.89	[92.41770284618184, 10]	11
5	125.7167	0.9156	16	2	0	73	108	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
5	125.7167	0.9156	16	2	0	73	108	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
6	161.7106	0.9957	1	4	1	88	121	1,0,1,1,1,1	0,3,1,2,6,16	0.55,0.87,0.84,0.89,0.86,0.85	[161.71063617269795, 8]	6
6	50.2503	0.8712	10	3	2	79	94	0,1,0,1,1,0,1,1,1	0,1,2,1,2,6,1,2,4	0.55,0.62,0.88,0.82,0.89,0.86,0.86,0.89,0.90	[50.250299217789, 10]	10
5	125.7167	0.9156	16	2	0	73	108	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
5	122.538	0.9504	9	3	1	80	116	1,0,1,1,1	0,3,1,4,12	0.61,0.89,0.85,0.81,0.83	[122.53804498211346, 7]	5
8	155.3731	0.9736	6	3	0	83	124	1,1,1,1	0,2,7,14	0.44,0.88,0.83,0.87	[155.37313831332932, 8]	3
6	178.0249	0.9807	5	4	0	84	115	0,1,1,1,1	0,1,2,5,16	0.55,0.62,0.88,0.89,0.85	[178.02493485261635, 6]	4
5	153.766	0.9516	11	4	0	78	109	0,1,1,1,1	0,1,2,5,10	0.61,0.68,0.89,0.90,0.91	[153.7659895550185, 5]	4
4	114.6815	0.9761	4	3	1	85	117	1,1,0,1,1,1	0,3,8,1,3,10	0.66,0.91,0.90,0.90,0.88,0.85	[114.68145097910357, 6]	6
1	378.4996	0.9801	11	2	0	78	438	1,1,1	0,4,14	0.86,0.95,0.93	[378.4995647708584, 1]	2
2	9.1468	0.927	1	0	1	88	90	1,1,0	0,6,22	0.78,0.89,0.88	[9.146811335006118, 4]	3
5	125.7167	0.9156	16	2	0	73	108	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
10	64.2745	0.8415	16	3	1	73	90	1,0,1,1,1	0,2,1,3,7	0.34,0.84,0.79,0.81,0.84	[64.27451328473337, 12]	5
2	378.2559	0.9982	1	2	0	88	448	1,1,1	0,6,22	0.78,0.89,0.88	[378.25594580003053, 2]	2
9	89.6723	0.8905	15	4	0	74	90	0,1,1,1,1	0,1,1,3,9	0.39,0.48,0.92,0.88,0.84	[89.67232484088017, 9]	4
3	104.6503	0.8701	21	1	0	68	96	1,1	0,7	0.72,0.84	[104.65027833462295, 3]	1
4	126.0238	0.9107	17	2	0	72	103	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
5	153.766	0.9559	10	4	0	79	110	0,1,1,1,1	0,1,2,5,10	0.61,0.68,0.89,0.90,0.91	[153.7659895550185, 5]	4
3	139.0217	0.9233	16	3	0	73	98	0,1,1,1	0,1,3,8	0.72,0.78,0.88,0.90	[139.02167773768446, 3]	3
5	122.538	0.9558	8	3	1	81	117	1,0,1,1,1	0,3,1,4,12	0.61,0.89,0.85,0.81,0.83	[122.53804498211346, 7]	5
5	125.7167	0.9206	15	2	0	74	109	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
5	162.5531	0.9957	1	4	1	88	118	0,1,0,1,1,1,1	0,1,2,1,3,7,12	0.61,0.68,0.89,0.84,0.85,0.87,0.91	[162.55311806520353, 7]	7
7	146.9681	0.9317	15	4	1	89	128	1,0,1,1,1,1	0,3,1,2,6,15	0.49,0.85,0.82,0.89,0.85,0.85	[146.96813966788469, 9]	6
4	126.0238	0.9158	16	2	0	73	104	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
4	119.6286	0.9168	15	3	0	74	106	0,1,1,1	0,1,3,8	0.66,0.73,0.86,0.89	[119.62856354447158, 4]	3
8	44.8836	0.8975	7	3	2	82	90	1,1,0,1,0,1,1,1	0,2,7,1,3,1,2,4	0.44,0.88,0.83,0.86,0.84,0.81,0.87,0.88	[44.88359923938395, 12]	9
2	119.0631	0.8849	21	1	0	68	90	1,1	0,6	0.78,0.89	[119.06313816692939, 2]	1
8	80.2001	0.9914	1	4	3	88	105	0,0,0,1,1,0,1,1,1,1	0,1,1,1,2,6,1,2,5,7	0.44,0.53,0.52,0.52,0.83,0.81,0.84,0.87,0.85,0.90	[80.2001099203171, 14]	12
6	195.2957	0.9929	2	3	0	87	115	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
7	37.5731	0.9638	2	2	4	87	94	0,0,0,1,0,1,1,1,0,1,1	0,1,1,1,2,1,2,5,6,2,4	0.49,0.57,0.55,0.54,0.83,0.78,0.86,0.85,0.92,0.81,0.85	[37.57305540706959, 15]	14
3	90.7301	0.8849	16	3	1	73	103	0,0,1,1,1	0,1,1,2,7	0.72,0.78,0.69,0.89,0.86	[90.73010264934756, 5]	5
10	72.5025	0.9002	11	4	2	78	97	0,0,0,1,1,1,1	0,1,1,1,2,4,7	0.34,0.43,0.47,0.49,0.81,0.86,0.88	[72.50245722271869, 14]	8
4	126.0238	0.9158	16	2	0	73	104	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
3	104.6503	0.8759	20	1	0	69	97	1,1	0,7	0.72,0.84	[104.65027833462295, 3]	1
3	139.0217	0.9279	15	3	0	74	99	0,1,1,1	0,1,3,8	0.72,0.78,0.88,0.90	[139.02167773768446, 3]	3
6	195.2957	0.9929	2	3	0	87	115	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
10	85.7627	0.9003	13	4	0	76	92	0,1,1,1,1	0,1,2,4,7	0.34,0.43,0.83,0.88,0.90	[85.76273244141555, 10]	4
3	101.6446	0.9405	9	3	1	80	109	1,0,1,1,1	0,7,1,3,7	0.72,0.84,0.87,0.87,0.89	[101.6445931685225, 5]	5
5	125.7167	0.9257	14	2	0	75	110	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
3	104.6503	0.8759	20	1	0	69	97	1,1	0,7	0.72,0.84	[104.65027833462295, 3]	1
6	195.2957	0.9929	2	3	0	87	115	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
5	153.766	0.9602	9	4	0	80	111	0,1,1,1,1	0,1,2,5,10	0.61,0.68,0.89,0.90,0.91	[153.7659895550185, 5]	4
1	378.4996	0.9837	9	2	0	80	440	1,1,1	0,4,14	0.86,0.95,0.93	[378.4995647708584, 1]	2
6	195.2957	0.9929	2	3	0	87	115	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
3	104.6503	0.8759	20	1	0	69	97	1,1	0,7	0.72,0.84	[104.65027833462295, 3]	1
6	67.4257	0.8571	15	3	1	74	90	1,0,1,1,1	0,3,1,2,6	0.55,0.87,0.84,0.89,0.86	[67.42570891558807, 8]	5
5	125.7167	0.9257	14	2	0	75	110	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
7	136.6893	0.9899	2	4	1	87	129	0,1,0,1,1,1,1	0,1,2,1,2,6,13	0.49,0.57,0.87,0.81,0.88,0.85,0.87	[136.68926497702083, 9]	7
3	104.6503	0.8759	20	1	0	69	97	1,1	0,7	0.72,0.84	[104.65027833462295, 3]	1
7	45.2882	0.9551	3	3	4	86	93	1,0,1,0,0,1,1,0,1,1,1	0,3,1,2,1,1,2,6,1,2,5	0.49,0.85,0.82,0.89,0.82,0.72,0.85,0.82,0.84,0.87,0.85	[45.28822230672956, 15]	14
8	153.5745	0.9866	3	4	0	86	127	0,1,1,1,1	0,1,2,7,14	0.44,0.53,0.85,0.82,0.87	[153.5744505018686, 8]	4
2	92.8048	0.8612	20	2	0	69	93	0,1,1	0,1,5	0.78,0.83,0.85	[92.8047941694101, 2]	2
2	119.0631	0.8953	19	1	0	70	92	1,1	0,6	0.78,0.89	[119.06313816692939, 2]	1
9	103.1591	0.935	10	3	0	79	96	1,1,1,1	0,2,5,8	0.39,0.86,0.86,0.91	[103.15913383889614, 9]	3
3	104.6503	0.8876	18	1	0	71	99	1,1	0,7	0.72,0.84	[104.65027833462295, 3]	1
4	126.0238	0.9259	14	2	0	75	106	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
5	38.2008	0.8649	8	2	1	81	92	1,1,0,1,1	0,3,10,1,3	0.61,0.89,0.86,0.89,0.87	[38.20079025341267, 7]	5
4	126.0238	0.9259	14	2	0	75	106	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
8	155.3731	0.9911	2	3	0	87	128	1,1,1,1	0,2,7,14	0.44,0.88,0.83,0.87	[155.37313831332932, 8]	3
5	125.7167	0.936	12	2	0	77	112	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
6	195.2957	0.9448	16	3	0	89	117	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
6	14.9783	0.9548	1	1	1	89	92	0,1,1,1,0,1	0,1,2,5,16,1	0.55,0.62,0.88,0.89,0.85,0.90	[14.978341379683195, 8]	6
6	195.2957	0.9448	16	3	0	89	117	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
6	195.2957	0.9448	16	3	0	89	117	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
4	119.6286	0.9274	13	3	0	76	108	0,1,1,1	0,1,3,8	0.66,0.73,0.86,0.89	[119.62856354447158, 4]	3
8	155.3731	0.9911	2	3	0	87	128	1,1,1,1	0,2,7,14	0.44,0.88,0.83,0.87	[155.37313831332932, 8]	3
6	178.0249	0.9961	1	4	0	88	119	0,1,1,1,1	0,1,2,5,16	0.55,0.62,0.88,0.89,0.85	[178.02493485261635, 6]	4
8	155.3731	0.9911	2	3	0	87	128	1,1,1,1	0,2,7,14	0.44,0.88,0.83,0.87	[155.37313831332932, 8]	3
7	61.748	0.9778	2	4	6	87	100	0,0,0,0,1,0,0,1,0,1,1,1,1	0,1,1,1,1,2,1,1,2,1,2,3,7	0.49,0.57,0.55,0.54,0.53,0.82,0.77,0.67,0.83,0.77,0.84,0.89,0.86	[61.748048523054315, 18]	18
4	126.0238	0.9259	14	2	0	75	106	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
6	195.2957	0.9448	16	3	0	89	117	1,1,1,1	0,3,6,16	0.55,0.87,0.90,0.88	[195.29572912604024, 6]	3
2	119.0631	0.8953	19	1	0	70	92	1,1	0,6	0.78,0.89	[119.06313816692939, 2]	1
2	119.0631	0.8953	19	1	0	70	92	1,1	0,6	0.78,0.89	[119.06313816692939, 2]	1
2	119.0631	0.8953	19	1	0	70	92	1,1	0,6	0.78,0.89	[119.06313816692939, 2]	1
4	126.0238	0.9259	14	2	0	75	106	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
3	101.6446	0.9534	7	3	1	82	111	1,0,1,1,1	0,7,1,3,7	0.72,0.84,0.87,0.87,0.89	[101.6445931685225, 5]	5
7	63.283	0.8673	13	3	1	76	91	1,0,1,1,1	0,3,1,2,6	0.49,0.85,0.82,0.89,0.85	[63.28302677935959, 9]	5
5	125.7167	0.936	12	2	0	77	112	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
5	125.7167	0.936	12	2	0	77	112	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
2	119.0631	0.8953	19	1	0	70	92	1,1	0,6	0.78,0.89	[119.06313816692939, 2]	1
5	153.766	0.9689	7	4	0	82	113	0,1,1,1,1	0,1,2,5,10	0.61,0.68,0.89,0.90,0.91	[153.7659895550185, 5]	4
3	104.6503	0.8876	18	1	0	71	99	1,1	0,7	0.72,0.84	[104.65027833462295, 3]	1
6	67.1156	0.8744	13	3	1	76	92	0,1,0,1,1,1	0,1,2,1,2,6	0.55,0.62,0.88,0.82,0.89,0.86	[67.11558263700255, 8]	6
7	85.6962	0.9149	11	4	1	78	94	0,0,1,1,1,1	0,1,1,2,4,6	0.49,0.57,0.55,0.85,0.89,0.92	[85.69615275879941, 9]	6
6	55.5922	0.8939	9	2	1	80	94	1,1,0,1,1	0,3,6,2,5	0.55,0.87,0.90,0.80,0.85	[55.5921936378621, 8]	5
10	85.7627	0.9149	11	4	0	78	94	0,1,1,1,1	0,1,2,4,7	0.34,0.43,0.83,0.88,0.90	[85.76273244141555, 10]	4
6	142.6903	0.9952	1	4	1	88	125	0,0,1,1,1,1	0,2,1,2,6,13	0.55,0.39,0.55,0.86,0.84,0.87	[142.69033319852662, 8]	6
5	153.766	0.9777	5	4	0	84	115	0,1,1,1,1	0,1,2,5,10	0.61,0.68,0.89,0.90,0.91	[153.7659895550185, 5]	4
3	139.0217	0.9466	11	3	0	78	103	0,1,1,1	0,1,3,8	0.72,0.78,0.88,0.90	[139.02167773768446, 3]	3
4	126.0238	0.9361	12	2	0	77	108	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
5	153.766	0.9777	5	4	0	84	115	0,1,1,1,1	0,1,2,5,10	0.61,0.68,0.89,0.90,0.91	[153.7659895550185, 5]	4
2	92.8048	0.8808	17	2	0	72	96	0,1,1	0,1,5	0.78,0.83,0.85	[92.8047941694101, 2]	2
4	126.0238	0.9361	12	2	0	77	108	1,1,1	0,3,8	0.66,0.91,0.90	[126.02377160072751, 4]	2
1	378.4602	0.9945	3	3	0	86	446	0,1,1,1	0,1,4,15	0.86,0.88,0.91,0.91	[378.46015578859345, 1]	3
2	119.0631	0.9058	17	1	0	72	94	1,1	0,6	0.78,0.89	[119.06313816692939, 2]	1
8	70.0308	0.8793	13	3	0	76	90	0,1,1,1	0,1,2,7	0.44,0.53,0.85,0.82	[70.03075245656314, 8]	3
10	77.1806	0.9307	8	4	1	81	97	0,0,1,1,1,1	0,1,1,1,3,9	0.34,0.43,0.47,0.90,0.86,0.82	[77.18056520782447, 12]	6
5	125.7167	0.9464	10	2	0	79	114	1,1,1	0,3,10	0.61,0.89,0.86	[125.71672712462993, 5]	2
5	153.766	0.9777	5	4	0	84	115	0,1,1,1,1	0,1,2,5,10	0.61,0.68,0.89,0.90,0.91	[153.7659895550185, 5]	4
7	63.283	0.8865	11	3	1	78	93	1,0,1,1,1	0,3,1,2,6	0.49,0.85,0.82,0.89,0.85	[63.28302677935959, 9]	5
